652	suspense	[s?s?p?ns]	"подвешенность,
неопределённость"
653	suspended	[s?s?p?nd?d]	отсроченный, условный (приговор)
654	fry	[fra?]	жарить
655	domestic	[d???m?st?k]	домашний
656	domesticate	[d???m?st?ke?t]	приручить, одомашнить
657	ease	[i?z]	лёгкость, облегчать
658	uneasy	[?n?i?zi]	тревожный
659	uneasiness	[?n?i?z?n?s]	тревожность
660	graduate	[?gr?dj??t]	выпускник, выпускаться
661	undergraduate	[??nd??gr?dj??t]	студент
662	graduation	[?gr?dj??e???n]	выпуск
663	postgraduate	[?p??st?gr?dj??t]	аспирант
664	patch	[p??]	заплатка, латать
665	tire (tyre)	[?ta??]	шина
666	unless	[?n?l?s]	если не
667	shift	[??ft]	сменить, сдвинуть
668	shifty	[???fti]	ловкий, изворотливый
669	hood	[h?d]	капот, кожух
670	waste	[we?st]	тратить (впустую)
671	wasteful	[?we?stf?l]	расточительный, разорительный
672	notice	[?n??t?s]	заметить
673	unnoticed	[?n?n??t?st]	незамеченный
674	enormous	[??n??m?s]	огромный
675	hook	[h?k]	крюк, зацеплять
676	hooked	[h?kt]	крючковатый, кривой
677	partisan	[?p??t??z?n]	сторонник
678	partisanship	[?p??t??z?n??p]	приверженность, поддержка
679	angry	[???gri]	злой
680	measure	[?m???]	мера, мероприятие
681	doubt	[da?t]	сомневаться, сомнение
682	doubtful	[?da?tf?l]	сомнительный
683	doubtless	[?da?tl?s]	несомненный
684	stiff	[st?f]	жёсткий, негнущийся
685	stiffness	[?st?fn?s]	жесткость
686	stiffen	[?st?fn]	деревенеть
687	preach	[pri??]	проповедовать
688	preacher	[?pri???]	проповедник
689	come off	[k?m?f]	выйти, получиться
690	come of	[k?m?v]	получиться (как результат)
691	rail	[re?l]	рельс, перила
692	railing	[?re?l??]	перила
693	derail	[d??re?l]	сходить с рельс
694	male	[me?l]	мужской
695	female	[?fi?me?l]	женский
696	proof	[pru?f]	доказательство (неисч.)
697	produce	[?pr?dju?s]	производить
698	producer	[pr??dju?s?]	производитель
699	production	[pr??d?k??n]	производство
700	matter	[?m?t?]	иметь значение
701	tag	[t?g]	этикетка, ярлык
702	subtle	[?s?tl]	тонкий, неуловимый
703	subtleness	[?s?tln?s]	тонкость
704	subtlety	[?s?tlti]	тонкость
705	nurse	[n??s]	медсестра, нянька
706	nursing	[?n??s??]	уход
707	nursery	[?n??s?ri]	дет. ясли или питомник
708	wake (up)	[we?k]	просыпаться или будить
709	soil	[s??l]	почва
710	quiet	[?kwa??t]	тихий, спокойный, тишина
711	quietness	[?kwa??tn?s]	спокойствие
712	quieten	[?kwa??tn]	успокаивать
713	represent	[?r?pr??z?nt]	представлять
714	representative	[?r?pr??z?nt?t?v]	представитель
715	dispute	[d?s?pju?t]	спор, спорить
716	disputed	[d?s?pju?t?d]	спорный
717	undisputed	[??nd?s?pju?t?d]	бесспорный, необсуждаемый
718	couch	[ka??]	диван
719	trade	[tre?d]	торговля, торговый
720	trader	[?tre?d?]	трейдер, торговец
721	affair	[??fe?]	дело
722	term	[t??m]	срок, период
723	long-term	[?l??t??m]	долгосрочный
724	short-term	[???t-t??m]	краткосрочный
725	give a ride	[g?v?ra?d]	подвезти
726	as well	[?zw?l]	также
727	twist	[tw?st]	скручивать
728	twisted	[?tw?st?d]	витой, закрученный, сплетённый
729	handle	[?h?ndl]	рукоятка
730	remain	[r??me?n]	оставаться
731	take place	[te?kple?s]	происходить, бывать
732	upset	[?p?s?t]	расстроенный, расстраивать
733	inspect	[?n?sp?kt]	проверять, осматривать
734	inspection	[?n?sp?k??n]	осмотр
735	authorize	[?????ra?z]	дать полномочия, поручение
736	authorized	[?????ra?zd]	уполномоченный
737	pigeon	[?p???n]	голубь
738	alert	[??l??t]	тревога, бдительный
739	alertness	[??l??tn?s]	настороженность
740	on the alert	[?n?i??l??t]	начеку
741	increase	[?n?kri?s]	увеличивать(ся)
742	increase	[??nkri?s]	увеличение
743	decrease	[di??kri?s]	уменьшать(ся)
744	decrease	[?di?kri?s]	снижение
745	inquire	[?n?kwa??]	узнавать, интересоваться
746	inquiry	[?n?kwa??ri]	запрос
747	false	[f??ls]	ложный, неверный
748	falsehood	[?f??lsh?d]	ложность
749	falseness	[?f??lsn?s]	фальшь
750	either	[?a???]	либо
751	echo	[??k??]	эхо, отголосок, отражаться
752	stack	[st?k]	стопка, куча, складывать
753	label	[?le?bl]	метка, ярлык, метить
754	neither	[?na???]	ни один из двух
755	sale	[se?l]	продажа, сбыт
756	resale	[?ri??se?l]	перепродажа
757	bat	[b?t]	бита
758	flat	[fl?t]	плоский, ровный
759	flatten	[?fl?tn]	расплющивать
760	limit	[?l?m?t]	ограничивать, ограничение
761	head off	[h?d?f]	выйти, отправиться
762	get off	[g?t?f]	уходить
763	go off	[g???f]	уходить
764	drive off	[dra?v?f]	уехать (на машине)
765	walk off	[w??k?f]	уходить
766	rural	[?r??r?l]	сельский
767	compel	[k?m?p?l]	вынуждать, заставлять
768	boost	[bu?st]	повышать, усиливать
769	booster	[?bu?st?]	ускоритель, усилитель
770	grin	[gr?n]	ухмыляться, ухмылка, оскал
771	tremendous	[tr??m?nd?s]	громадный, страшный
772	pad	[p?d]	подушечка пальца, лапы
773	anticipate	[?n?t?s?pe?t]	ожидать
774	anticipation	[?n?t?s??pe??(?)n]	ожидание
775	pattern	[?p?t?n]	шаблон, образец
776	set smb up with	[s?tsmb?pw??]	устроить, организовать
777	oven	[??vn]	печь, духовка
778	microwave oven	[?ma?kr??we?v??vn]	микроволновая печь
779	anxious	[???k??s]	озабоченный, встревоженный
780	shift	[??ft]	смена (на работе)
781	meal	[mi?l]	еда
782	in advance	[?n?d?v??ns]	заранее
783	further	[?f????]	дальнейший, далее
784	furthermore	[?f?????m??]	более того
785	return	[r??t??n]	возвращаться
786	chop down	[??pda?n]	срубить (дерево)
787	chop up	[??p?p]	порезать (на кусочки)
788	cut up	[k?t?p]	порезать
789	prior	[?pra??]	предварительный, предшествующий
790	silk	[s?lk]	шёлк, шёлковый
791	silky	[?s?lki]	шелковистый
792	line	[la?n]	строка
793	lap	[l?p]	колени
794	bind (bound, bound)	[ba?nd]	связывать
795	mean	[mi?n]	неважный, посредственный
796	reach	[ri??]	достичь
797	reachable	[?ri???bl]	достижимый
798	once	[w?ns]	однажды, когда-либо
799	vice	[va?s]	порок, недостаток
800	vicious	[?v???s]	порочный
801	light (lit, lit)	[la?t]	зажигать
802	lighter	[?la?t?]	зажигалка
803	occupy	[??kj?pa?]	занимать
804	according to	[??k??d??tu?]	в соответствии
805	accordingly	[??k??d??li]	соответственно
806	out loud	[a?tla?d]	вслух
807	alive	[??la?v]	живой
808	startle	[?st??tl]	испугать (неожиданностью)
809	startling	[?st??tl??]	поразительный
810	get	[g?t]	становиться
811	catch (caught, caught)	[k??]	ловить
812	shame	[?e?m]	стыд, позор
813	shameful	[??e?mf?l]	постыдный
814	shameless	[??e?ml?s]	бесстыдный
815	challenge	[???l?n?]	вызов, необычная задача
816	challenging	[???l?n???]	манящий, перспективный
817	mixture	[?m?ks??]	смесь
818	endure	[?n?dj??]	выдерживать
819	endurable	[?n?dj??r?bl]	терпимый
820	unendurable	[??n?n?dj??r?bl]	нестерпимый
821	endurance	[?n?dj??r?ns]	выносливость
822	board	[b??d]	совет, коллегия
823	boardroom	[?b??dr?m]	зал заседаний
824	mate	[me?t]	товарищ, компаньон
825	classmate	[?kl??sme?t]	одноклассник
826	roommate	[?ru?mme?t]	сосед по комнате
827	compound	[?k?mpa?nd]	состав, составной
828	bless	[bl?s]	благословлять
829	blessing	[?bl?s??]	благословение
830	might	[ma?t]	мощь
831	mighty	[?ma?ti]	могущественный
832	almighty	[??l?ma?ti]	всемогущий
833	variety	[v??ra??ti]	разнообразие, множество
834	sole	[s??l]	единственный
835	comprehensive	[?k?mpr??h?ns?v]	исчерпывающий, всесторонний
836	heal	[hi?l]	лечить, заживать
837	healer	[?hi?l?]	целитель
838	pipe	[pa?p]	труба
839	pipeline	[?pa?pla?n]	трубопровод
840	pipework	[pipe w??k]	система трубопроводов
841	cool	[ku?l]	прохладный, свежий
842	coolness	[?ku?ln?s]	прохлада, охлаждение
843	point	[p??nt]	точка
844	checkpoint	[???kp??nt]	контрольная точка, КПП
845	beg	[b?g]	просить
846	beggar	[?b?g?]	нищий
847	spell	[sp?l]	заклинание, чары
848	paper	[?pe?p?]	бумага, документ
849	wallpapers	[?w??l?pe?p?z]	обои
850	charm	[???m]	обаяние, очаровывать
851	charming	[????m??]	обаятельный
852	break out	[bre?ka?t]	вспыхнуть, разразиться
853	heat	[hi?t]	тепло, нагревать
854	heating	[?hi?t??]	отопление
855	heater	[?hi?t?]	обогреватель, нагреватель
856	particular	[p??t?kj?l?]	частный, конкретный
857	particularly	[p??t?kj?l?li]	в частности
858	score	[sk??]	счёт, очко, балл
859	combine	[?k?mba?n]	соединять(ся)
860	combination	[?k?mb??ne???n]	сочетание
861	mill	[m?l]	мельница или фабрика
862	miller	[?m?l?]	мельник
863	windmill	[?w?nm?l]	ветряная мельница
864	move over	[mu?v???v?]	подвинуться
865	rock	[r?k]	камень, скала
866	fair	[fe?]	светлый
867	fall for	[f??lf??]	вестись
868	frank	[fr??k]	откровенный
869	frankness	[?fr??kn?s]	откровенность
870	rip	[r?p]	рвать
871	arrive	[??ra?v]	прибывать
872	arrival	[??ra?v?l]	прибытие
873	amend	[??m?nd]	исправить, улучшить
874	amendment	[??m?ndm?nt]	поправка
875	crush	[kr??]	раздавливать, дробить
876	accident	[??ks?d?nt]	случайность
877	accidental	[??ks??d?ntl]	случайный
878	facility	[f??s?l?ti]	сооружение, объект
879	means	[mi?nz]	средство
880	focus	[?f??k?s]	сосредоточить (ся)
881	knock	[n?k]	стучать
882	give up	[g?v?p]	отказаться, сдаться
883	give in	[g?v?n]	сдаваться, уступать
884	bend (bent, bent)	[b?nd]	изгибать, изгиб
885	clarify	[?kl?r?fa?]	прояснять
886	clarification	[?kl?r?f??ke???n]	прояснение
887	rescue	[?r?skju?]	спасать, спасение
888	tackle	[?t?kl]	принадлежности, снаряжение
889	retire	[r??ta??]	уходить в отставку, на пенсию
890	retirement	[r??ta??m?nt]	выход на пенсию
891	belly	[?b?li]	живот
892	get off	[g?t?f]	выходить (из транспорта)
893	get in	[g?t?n]	садиться (в транспорт)
894	approach	[??pr???]	приближаться, подходить
895	slap	[sl?p]	шлёпать, пощечина
896	coat	[k??t]	покрывать
897	coating	[?k??t??]	покрытие
898	raise	[re?z]	поднять, повысить
899	uncle	[???kl]	дядя
900	fluid	[?flu(?)?d]	жидкий, текучий
901	issue	[???u?]	вопрос, проблема
902	educate	[??dju(?)ke?t]	воспитывать, обучать
903	education	[??dju(?)?ke???n]	образование
904	past	[p??st]	мимо
905	benefit	[?b?n?f?t]	польза, создавать пользу
906	beneficial	[?b?n??f???l]	полезный, благотворный
907	beneficiary	[?b?n??f???ri]	выгодополучатель
908	none	[n?n]	никакой, ни один
909	undergo	[??nd??g??]	пройти через, подвергнуться
910	rank	[r??k]	ранг, разряд, звание
911	high-ranked	[ha?i-r??kt]	высокопоставленный
912	north	[n???]	север, северный
913	northern	[?n????n]	северный
914	northerner	[?n????n?]	северянин
915	northward	[?n???w?d]	на север
916	tired	[?ta??d]	усталый
